CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
930;2611600000930;26;261160;10565000000192.0;FUNDO MUNICIPAL DE SAUDE;US 164 CENTRO DE REIDRATACAO E URG PED M CRAVO GAMA;;;M;;;M ;MUNICIPAL;4;7;50870901;AVENIDA RECIFE;810;ESTANCIA;(81) 33556651/6652;-8.0627687;-34.887867;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;cravogama@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;1.0;;NAO
996378;3106200996378;31;310620;;MARIO LUCIO MENDES ORTOPEDIA E TRAUMATOLOGIA LTDA;MARIO LUCIO MENDES ORTOPEDIA E TRAUMATOLOGIA;;;M;;;M ;MUNICIPAL;4;60;31155720;R PROFESSOR BENITO DO CARMO;100;PALMARES;(31)3911-6661;-19.871045;-43.931183;;;36027516000177.0;AYALAEMENDES@GMAIL.COM;2062.0;;;;;0.0;0.0;;NAO
1619;2611600001619;26;261160;;CECLAN DIAGNOSTICOS LTDA;CECLAN DIAGNOSTICOS;;;M;;;M ;MUNICIPAL;4;39;50070320;RUA PORTO RICO;24;BOA VISTA;(81) 32220481;-7.9927131;-34.9272304;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;886377000190.0;ceclandiagnosticos@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4925327;2927404925327;29;292740;;INSTITUTO PUPA LTDA;INSTITUTO PUPA;;;M;;;M ;MUNICIPAL;4;36;41820500;ALAMEDA DAS ALGAROBAS;76;CAMINHO DAS ARVORES;71 997118906;-12.98575;-38.45706;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;54099651000100.0;INSTITUTOPUPAOFICIAL@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3395;2800300003395;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US CARLOS HARDMAN CORTES SOLEDADE;;;M;;;M ;MUNICIPAL;4;2;49089005;AVENIDA CARLOS MARQUES;S/N;SOLEDADE;(79)3179-2805;-10.8802613;-37.0873238;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2011;2611600002011;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 171 USF MAIS JOAQUIM COSTA CARVALHO;;;M;;;M ;MUNICIPAL;3;2;52130110;RUA SIRIJI;S/N;ALTO DO MANDU;(81) 3355-4412/4413;-8.0234926;-34.9288551;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
697060;4104300697060;41;410430;;PAMELA CRISTINA MASTELLARO DELVAS ZANNI;PAMELA CRISTINA MASTELLARO DELVAS ZANNI;;;M;;;M ;MUNICIPAL;4;22;87300040;AVENIDA AFONSO BOTELHO;1506;CENTRO;;-24.0476397228;-52.3725128174;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3409;2800300003409;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US JOAO DE OLIVEIRA SOBRAL SANTOS DUMONT;;;M;;;M ;MUNICIPAL;4;2;49087600;RUA SENHOR DO BOMFIM;S/N;SANTOS DUMONT;(79)3179-2806;-10.9037733313;-37.1681213379;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6395473;3534406395473;35;353440;;MARGARETE PEROLA BYINGTON ARAUJO DE LACERDA;MARGARETE PEROLA BYINGTON ARAUJO DE LACERDA;;;M;;;M ;MUNICIPAL;4;22;6210008;AV OSWALDO COLINO;444;PRESIDENTE ALTINO;11 3681-6328;-23.53104;-46.78629;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;margaretebyington@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1597;2611600001597;26;261160;10572048000128.0;SECRETARIA DE SAUDE;GRUPAMENTO MEDICO ASSISTENCIAL;;;E;;;E ;ESTADUAL;4;36;50010230;AVENIDA MARTINS DE BARROS;660;SANTO ANTONIO;(81)34241851;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
841;2611600000841;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 150 USF MAIS FERNANDES FIGUEIRA;;;M;;;M ;MUNICIPAL;4;2;50910250;AV SAO PAULO;605;JARDIM SAO PAULO;(81) 33554396;-8.0811832;-34.9403075;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2755;2800300002755;28;280030;;GINOCHECKUP LTDA;GINOCHECKUP;;;M;;;M ;MUNICIPAL;4;36;49065390;RUA SANTA LUZIA;200;CENTRO;(79)2140502;-10.9155606254;-37.0519013063;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3756676000106.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4905172;4108304905172;41;410830;;RL NUTRICAO LTDA;RL NUTRICAO;;;M;;;M ;MUNICIPAL;4;22;85861528;AVENIDA GARIBALDI;1114;LANCASTER;45- 99912- 1308;-25.5007608611;-54.5567158015;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48002726000190.0;RLNUTRICAO2022@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9182195;1502159182195;15;150215;1613321000124.0;MUNICIPIO DE CANAA DOS CARAJAS;ACADEMIA DA SAUDE NOVO HORIZONTE;;;M;;;M ;MUNICIPAL;4;74;68356193;AV IPANEMA;S/N;NOVO HORIZONTE;;-6.5456578534;-49.8556780815;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;;;;;1.0;0.0;;NAO
760;2611600000760;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 161 USF PROFESSOR ROMERO MARQUES IPIRANGA;;;M;;;M ;MUNICIPAL;4;2;50751130;RUA CARLOS GOMES;932;BONGI;(81) 33554440/4264;-7.7297;-34.8388;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5558719;3106205558719;31;310620;;PERFORMANCE E SIMETRIA STUDIO DE PILATES LTDA;PERFORMANCE E SIMETRIA;;;M;;;M ;MUNICIPAL;4;36;31035560;RUA CONSELHEIRO LAFAIETE;2034;SAGRADA FAMILIA;31987052636;-19.9007322;-43.9234794;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;13280373000105.0;dricafri@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
8420033;3304558420033;33;330455;;D N CONSULTORIO DENTARIO DENTINHO LTDA;DENTINHO;;;M;;;M ;MUNICIPAL;4;36;23050360;RUA CORONEL AGOSTINHO;76;CAMPO GRANDE;21 2018-6199;-22.9039985664;-43.5596054792;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;66997714000124.0;consultoriodentinhocg@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2690;2800300002690;28;280030;;GASTROCLINICA DE SERGIPE LTDA;GASTROCLINICA;;;M;;;M ;MUNICIPAL;4;4;49015090;DOM JOSE TOMAS;45;SAO JOSE;;-10.9187310625;-37.049030091;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13181219000186.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2014564;1302602014564;13;130260;4461836000144.0;MANAUS SECRETARIA MUNICIPAL DE SAUDE;USF S 40;;;M;;;M ;MUNICIPAL;3;2;69067110;RUA FRAGATA;1000;PETROPOLIS;(92)988028137;-3.107499607;-59.99560003;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;usf.s40@manaus.am.gov.br;1031.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1139;2611600001139;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 166 POLICLINICA CENTRO;;;M;;;M ;MUNICIPAL;4;4;50010070;RUA 1 DE MARCO;90;SANTO ANTONIO;(81) 33556703/6375;-8.062654;-34.8654;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;p.centro@bool.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
418;2611600000418;26;261160;10572048000128.0;SECRETARIA DE SAUDE;HOSPITAL AGAMENON MAGALHAES;;;E;;;E ;ESTADUAL;5;5;52051380;ESTRADA DO ARRAIAL;2723;CASA AMARELA;(81)31841601;-8.030155;-34.9070110917;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10572048000390.0;claudia.miranda@saude.pe.gov.br;1023.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
6281370;3302406281370;33;330240;;PATHOLOGY LABORATORIO LTDA;PATHOLOGY LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA;;;M;;;M ;MUNICIPAL;4;39;27910230;RUA EUZEBIO DE QUEIROZ;516;CENTRO;22 2765 2694;-22.3755156998;-41.7804694176;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10684230000170.0;carlamarceli@yahoo.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
19;2602900000019;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;POLICLINICA DR JAMACI DE MEDEIROS;;;M;;;M ;MUNICIPAL;4;4;54580530;RUA 21 DE ABRIL;S/N;PONTE DOS CARVALHOS;(81)35221848;-8.23166;-34.9695991;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4893905;4106904893905;41;410690;;MILANI SERVICOS MEDICOS S S;MILANI SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;80730001;PADRE ANCHIETA;2540;BIGORRILHO;41 99753007;-25.4340687;-49.3027883865;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;42478840000104.0;RODRIGO.MILANI@SBCCV.ORG.BR;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
752;2611600000752;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 119 CAPS INFANTIL MARCELA LUCENA;;;M;;;M ;MUNICIPAL;4;70;51110380;RUA MARQUES DE ALEGRETE;S/N;PINA;(81) 33554428;-8.0862398;-34.8906333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3255;2800300003255;28;280030;;UNIDADE LABORATORIAL DE ANALISES BIOMEDICAS LTDA;UNILAB;;;M;;;M ;MUNICIPAL;4;4;49010160;RUA MARUIM;463;CENTRO;(79)2142991;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13352950000127.0;unilab@infonet.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
185493;3550300185493;35;355030;;T WESTPHAL ODONTOLOGIA LIMITADA;T WESTPHAL ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;36;1311921;AV PAULISTA;1159;BELA VISTA;;-23.5642;-46.6533;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36807713000109.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1864;2611600001864;26;261160;;CELARE CENTRO LABORATORIAL DE ANALISES DO RECIFE LTDA;INSTITUTO SEMEAR MEDICINA DIAGNOSTICO LTDA;;;M;;;M ;MUNICIPAL;4;39;52010100;R HENRIQUE DIAS;675;DERBY;(81) 3441-8663;-8.0588896951;-34.8987793922;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24261778000112.0;laboratoriocelare@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9068988;2930209068988;29;293020;13692736000110.0;MUNICIPIO DE SENTO SE;UNIDADE DE SAUDE DA FAMILIA LAURA ALVES DE MIRANDA;;;M;;;M ;MUNICIPAL;4;2;47350000;POVOADO RIACHO DOS PAES;S/N;POVOADO RIACHO DOS P;;-9.8216001372;-41.7645692825;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8532168;4314908532168;43;431490;;SILVAS LTDA;PSICOINCLUIR;;;M;;;M ;MUNICIPAL;4;36;90110170;DEZESSETE DE JUNHO;489;MENINO DEUS;51 34751408;-30.0471682606;-51.2246526472;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11880487000160.0;FORMALIZE@FORMALIZEASSESSORIA.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1163205;3304521163205;33;330452;;CT SAUDE RIO DAS OSTRAS LTDA CNPJ 65850830000153;CT SAUDE RIO DAS OSTRAS LTDA;;;M;;;M ;MUNICIPAL;4;22;28893461;AL JULIETA CARVALHO VIANNA 101;101;NOVO RIO DAS OSTRAS;21 998306473;-22.5240931699;-41.9362092018;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;DIRETORIA.CTSAUDE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1449;2611600001449;26;261160;;DAVITA SERVICOS DE NEFROLOGIA TEJIPIO LTDA;DAVITA;;;E;;;E ;ESTADUAL;4;36;50920592;APRIGIO GUIMARAES;61;TEJIPIO;21 39527900;-8.0876819951;-34.956972599;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;41061292000150.0;JURIDICODAVITA@DAVITA.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
31992;1600300031992;16;160030;;R R DE SOUZA EIRELI;DR EXAME;;;M;;;M ;MUNICIPAL;4;22;68900092;RIO VILA NOVA;03;CENTRAL;96 91052929;0.0390100449;-51.0660839081;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27576835000302.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5554063;3205305554063;32;320530;;MARIA DA PENHA GUARCONI ODONTO LTDA;MARIA DA PENHA GUARCONI ODONTOPEDIATRIA;;;M;;;M ;MUNICIPAL;4;22;29055170;PRACA SAN MARTIN;84;PRAIA DO CANTO;27 - 33252217;-20.3016566174;-40.2981090546;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30547926000162.0;mpguarconi@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
590;2611600000590;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 128 POLICLINICA LESSA DE ANDRADE;;;M;;;M ;MUNICIPAL;3;4;50720715;ESTRADA DOS REMEDIOS;2416;MADALENA;33557810/7812/7822;-8.0588024;-34.9068717259;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;gerenciapla@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2275;2800300002275;28;280030;;HOSPITAL SAO JOSE;HOSPITAL SAO JOSE;;;M;;;M ;MUNICIPAL;4;5;49065000;AV JOAO RIBEIRO;846;SANTO ANTONIO;79 2105-1000;-10.90192885;-37.0548747315;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13016621000105.0;;3999.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
1716;2611600001716;26;261160;;CLINICA DE FISIOTERAPIA DO RECIFE LTDA;CLINICA DE FISIOTERAPIA DO RECIFE;;;M;;;M ;MUNICIPAL;4;36;50100150;RUA DO SOSSEGO;576;SANTO AMARO;3028-4694-987887913;-8.0536083;-34.8833497349;1.0;ATENDIMENTO SOMENTE PELA MANHA;11139573000117.0;clifire2011@hotmail.com / egbezerra18@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
906;2611600000906;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 321 CENTRAL DE ALERGOLOGIA;;;M;;;M ;MUNICIPAL;4;36;52010075;AV GOV AGAMENON MAGALHAES;2790;SANTO AMARO;(81) 33552512/2508;-8.0622369;-34.889699;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;alergologia.gp.ds1@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
949;3205300000949;32;320530;;ORAL CONCEPT LTDA;ORAL CONCEPT;;;M;;;M ;MUNICIPAL;4;36;29055260;RUA ALEIXO NETTO;454;PRAIA DO CANTO;27 - 32224747;-20.3029607;-40.297155;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32959511000121.0;francinegamamartins@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
9996885;5208709996885;52;520870;;LORRAINE FERREIRA DA COSTA;CURAE ESPECIALIDADES EM SAUDE;;;M;;;M ;MUNICIPAL;4;36;74115060;RUA 5;691;SETOR OESTE;62 - 982225360;-16.6875015056;-49.2565155029;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32249305000128.0;lorr4inne@hotmail.com;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5656540;4209105656540;42;420910;;ACAO SOCIAL DE JOINVILLE;ACAO SOCIAL DE JOINVILLE;;;M;;;M ;MUNICIPAL;4;39;89201020;AVENIDA CEL PROCOPIO GOMES;219;BUCAREIN;(47) 34226204;-26.3166562;-48.8404847;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;84717925000148.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2135;2611600002135;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 221 USF MAIS ILHA DE JOANEIRO;;;M;;;M ;MUNICIPAL;4;2;52031440;RUA MARECHAL DEODORO;688;CAMPO GRANDE;(81) 33556150;-8.0356459;-34.8827333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7891334;3529007891334;35;352900;;ANA PAULA GIMENES BENEZ;CONSULTORIO DRA ANA PAULA GIMENES BENEZ;;;M;;;M ;MUNICIPAL;4;22;17515430;AV BRIGADEIRO EDUARDO GOMES;388;MARIA IZABEL;(14) 3221-5270;-22.2115088;-49.9389379;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;abenez@outlook.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
9656731;3203409656731;32;320340;;UNIDROGA MEDICAMENTOS LTDA;UNIDROGA;;;M;;;M ;MUNICIPAL;4;43;29400000;RUA DOUTOR JOSE MONTEIRO DA SILVA;19;CENTRO;;-21.0663953;-41.3583738;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;30677900000139.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
671;2611600000671;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 153 POLICLINICA E MATERNIDADE ARNALDO MARQUES;;;M;;;M ;MUNICIPAL;4;5;51230000;AV DOIS RIOS;S/N;IBURA;33551815/1815/1820;-8.109099;-34.9354;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;pemarnaldomarques@yahoo.com.br;1244.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
1317;2611600001317;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 120 CS MARIO MONTEIRO MELO;;;M;;;M ;MUNICIPAL;4;2;52090003;RUA NOVA DESCOBERTA;99;NOVA DESCOBERTA;(81) 33554385;-8.0011125;-34.9235438;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7603398;2408007603398;24;240800;;FLAVIO ANTONIO LIMEIRA ME;CLINICA DE ULTRASSONOGRAFIA DR FLAVIO LIMEIRA;;;M;;;M ;MUNICIPAL;4;36;59611010;RUA PEDRO VELHO;320;SANTO ANTONIO;84 9 8706-1916;-5.1726266568;-37.3381304741;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11264279000137.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3085;2800300003085;28;280030;;CLINICA DE REPOUSO SAO MARCELLO LTDA;CLINICA DE REPOUSO SAO MARCELLO LTDA;;;E;;;E ;ESTADUAL;4;7;49070070;VISCONDE DE MARACAJU;490;CIDADE NOVA;79 32124400;-10.89267;-37.07144;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13124227000190.0;financeiro@clinicasaomarcello.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;1.0;;NAO
9095187;3550309095187;35;355030;;MSG SERVICOS MEDICOS EIRELI;MSG SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;4715005;R AMERICO BRASILIENSE;2171;CHACARA SANTO ANTONI;5181-1365;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;26064707000155.0;marciasguimaraes@yahoo.com.br;2305.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
5902231;2304405902231;23;230440;;CRISTIANE OLIVEIRA FISIOTERAPIA LTDA;CRIS OLIVEIRA FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;60170078;AVENIDA SENADOR VIRGILIO TAVORA;1500;ALDEOTA;;-3.7389687;-38.4942293;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;61299336000191.0;olicrism@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7837569;3530607837569;35;353060;;FONO SERVICE EIRELI;FONO SERVICE EIRELI ME;;;M;;;M ;MUNICIPAL;4;36;8710460;PRINCESA ISABEL DE BRAGANCA;230;CENTRO;11983280439;-23.5238102;-46.1966012;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22142706000120.0;fonoservice.contato@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3481956;3544103481956;35;354410;;EXAME BRASIL LABORATORIO DE ANALISES CLINICAS LTDA;EXAME BRASIL;;;M;;;M ;MUNICIPAL;4;39;9450000;AV DOM PEDRO I;479;CENTRO;(11)48201194;-23.7498031;-46.3986766;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;53721080000130.0;;2062.0;;;;;1.0;0.0;;NAO
6055036;3138906055036;31;313890;18404921000185.0;PREFEITURA MUNICIPAL DE MACHACALIS;UNIDADE PSF JUVENCIO ALVES SILVA;;;M;;;M ;MUNICIPAL;4;2;39873000;RUA PEDRO DIAS DO NASCIMENTO;S/N;CENTRO;(33)988276560;-17.0780357448;-40.715546608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;secretariademachacalis@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2726289;2313402726289;23;231340;7735178000120.0;PREF MUN TIANGUA;U B S DA FAMILIA DE FRECHEIRAS POETA LAURO MENEZES;;;M;;;M ;MUNICIPAL;4;2;62320555;RUA JOSE SERGIO DA SILVA;S/N;FRECHEIRAS;;-3.7438425698;-40.9860420227;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7944136;2111307944136;21;211130;;IMAGINE GINECOLOGIA DIAGNOSTICO POR IMAGEM EIRELI;IMAGINE;;;M;;;M ;MUNICIPAL;4;36;65076820;AVENIDA PROFESSOR CARLOS CUNHA EDF MEDICAL CENTE;01;JARACATY;(98) 3222 5166;-2.53794;-44.30374136;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;23082674000188.0;atendimento@imagineclinica.com;2305.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3042;2800300003042;28;280030;;HUMANA CLINICA MEDICA LTDA;CLINICA HUMANA;;;M;;;M ;MUNICIPAL;4;4;49015340;GETULIO VARGAS;73;SAO JOSE;;-10.9368621137;-37.1298750468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32843583000109.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9519610;2800309519610;28;280030;;GRUPO DE APOIO A CRIANCA COM CANCER DE SERGIPE GACC SE;GRUPO DE APOIO A CRIANCA COM CANCER SE;;;M;;;M ;MUNICIPAL;4;36;49055540;PORTO DA FOLHA;1140;GETULIO VARGAS;79 32115642;-10.9180623928;-37.0633379352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3628747000268.0;diretoria@gacc-se.org.br;3999.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3026;2800300003026;28;280030;11718406000120.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US DA EMSURB;;;M;;;M ;MUNICIPAL;4;1;49035000;RUA ACRE;S/N;SIQUEIRA CAMPOS;(79)2592485;;;2.0;ATENDIMENTO SOMENTE A TARDE;;saude@aracaju.se.gov.br;1201.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
2496;2800300002496;28;280030;;LABORATORIO DE ANALISES CLINICAS DE ARACAJU LTDA;LABORATORIO BIO EXAME;;;M;;;M ;MUNICIPAL;4;39;49010000;RUA SAO CRISTOVAO;167;CENTRO;(79)2144414;-10.9104865;-37.0637235;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13036355000182.0;bioexame @ infonet.com.br;2062.0;;;;;1.0;0.0;;SIM
1060171;3550301060171;35;355030;;AF MODESTO ODONTOLOGIA LTDA CNPJ 43561321000178;AF MODESTO ODONTOLOGIA LTDA;;;M;;;M ;MUNICIPAL;4;22;5634060;R MIN HEITOR BASTOS TIGRE;201;JARDIM MONTE KEMEL;(11) 99449-1460;-23.548;-46.636;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;modestoaline@outlook.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
