CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
4251;2927400004251;29;292740;;REAL SOCIEDADE PORTUGUESA DE BENEFICIENCIA;HOSPITAL PORTUGUES;;;D;;;D ;DUPLA;3;5;40140901;AV PRINCESA ISABEL;914;BARRA AVENIDA;(71) 3203-5555;-13.0032128;-38.5312954;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);15166416000151.0;hospital@hportugues.com.br;3999.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
7171005;4307007171005;43;430700;;ADRO UBIRATA LINHARES DOS REIS;ODONTOPLACE;;;M;;;M ;MUNICIPAL;4;22;99700970;RUA MARECHAL DEODORO;91;CENTRO;54 35197833;-27.63947166;-52.26944491;2.0;ATENDIMENTO SOMENTE A TARDE;;adrowr@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9083;3549900009083;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS JARDIM TELESPARK;;;M;;;M ;MUNICIPAL;3;2;12212700;RUA BENEDITO PEREIRA LIMA;210;JARDIM TELESPARK;12 39214213;-23.15961;-45.90916;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;ubstelespark@sjc.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2991756;3171702991756;31;317170;;CENTRO DE IMAGEM VIRGINIA LTDA;CENTRO DE IMAGEM VIRGINIA LTDA;;;M;;;M ;MUNICIPAL;4;22;37465000;ANTONIO DA ROCHA BRITO;385;CENTRO;35 33731654;-22.3322135111;-45.0914955139;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;45580011000126.0;britoribeiromarilia@yahoo.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
11061;5300100011061;53;530010;394700000108.0;UNIDADE BASICA DE SAUDE N 11 DA CEILANDIA;UBS 11 CEILANDIA;;;E;;;E ;ESTADUAL;4;2;72260744;EQNO 17 AREA ESPECIAL;17;CEILANDIA;(61) 34496209;-15.79821;-48.133603;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;gsap11cei.oeste@gmail.com;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
12831;3303300012831;33;330330;34906284000100.0;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;MMF PROFESSOR DR BARROS TERRA;;;M;;;M ;MUNICIPAL;3;2;24320150;ESTRADA ALCEBIADES PINTO;S/N;CANTAGALO;(21)3613-2182;-22.90834408;-43.04999352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;mmfbadu@fesaude.niteroi.rj.gov.br;1279.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6742;2927400006742;29;292740;;LEC LABORATORIO DE ANALISES LTDA;LEC LABORATORIO DE ANALISES;;;M;;;M ;MUNICIPAL;4;39;40450020;RUA ARTHUR SANTOS ED SAO ROQUE MARES;01;CALCADA;(71) 3312-5817;-13.0151157219;-38.488368988;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32665135000162.0;leclabol@gmail.com;2062.0;;;;;1.0;0.0;;NAO
3545121;2611003545121;26;261100;10106235000116.0;MUNICIPIO DE PETROLANDIA;PSF RENASCER;;;M;;;M ;MUNICIPAL;4;2;56460000;AV PEDRO DE SOUZA FREIRE;01;CENTRO;;-8.9710179;-38.2228185;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
11274;5300100011274;53;530010;394700000108.0;UNIDADE BASICA DE SAUDE N 3 DO GUARA;UBS 03 GUARA;;;E;;;E ;ESTADUAL;3;2;71070380;QE 38 AREA ESPECIAL;S/N;GUARA II;(61) 20171145;-15.8491946269;-47.9699939489;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;gsap03.guara@saude.df.gov.br;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2790874;3506002790874;35;350600;;UNIDADE RADIOLOGICA BAURUENSE SERV MEDICOS DE RADIOL LTDA;UNIDADE RADIOLOGICA;;;M;;;M ;MUNICIPAL;4;39;17015220;RUA VIRGILIO MALTA;748;CENTRO;31043786;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7220485000178.0;;2062.0;;;;;1.0;0.0;10.0;NAO
9199;3549900009199;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS JARDIM NOVA DETROIT;;;M;;;M ;MUNICIPAL;3;2;12224370;RUA JOSE PEDRO;321;JARDIM NOVA DETROIT;12 39122421;-23.16943;-45.81388;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsdetroit@sjc.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2278316;3301502278316;33;330150;;OTHOILDE LEAL CHRISTO;OTHOILDE LEAL CHRISTO;;;M;;;M ;MUNICIPAL;4;22;28540000;AV PRES VARGAS;110;CENTRO;(24)25511154;;;2.0;ATENDIMENTO SOMENTE A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
2364;2800300002364;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US CANDIDA ALVES SANTO ANTONIO;;;M;;;M ;MUNICIPAL;4;2;49061100;RUA SAO JOAO;S/N;SANTO ANTONIO;(79) 3179-2413;-10.7399223;-37.0807068;1.0;ATENDIMENTO SOMENTE PELA MANHA;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
15334;4106900015334;41;410690;;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CURITIBA;HOSPITAL SANTA CASA DE CURITIBA;;;M;;;M ;MUNICIPAL;5;5;80010030;PRACA RUI BARBOSA;245;CENTRO;41 3320-3500;-25.435504379;-49.2730610884;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);76613835000189.0;direcao.hsc@santacasacuritiba.com.br;3999.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
6091520;3304906091520;33;330490;;GARDNER CLINICA MEDICA LIMITADA;GARDNER CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;4;24456050;RUA AMERICO MIRANDA;757;JD CATARINA;;-22.8094509;-43.0012198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;634334000117.0;;2313.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
856894;4314900856894;43;431490;;LUCIANA FOLETTO MONTAGNER MOIA;LUCIANA FOLETTO MONTAGNER MOIA;;;M;;;M ;MUNICIPAL;4;22;90035191;AV INDEPENDENCIA;925;INDEPENDENCIA;51 992599971;-30.0295246902;-51.2115526761;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;lucianafoletto797@gamil.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9965106;3550309965106;35;355030;;FLAVIA GRACA DE ALMEIDA ODONTOL E FISIOTERAPIA ESPEC LTDA;FLAVIA GRACA DE ALMEIDA ODONTOLOGIA E FISIOTERAPIA E MATRIZ;;;M;;;M ;MUNICIPAL;4;22;4905021;ESTRADA M BOI MIRIM;1373;JARDIM DAS FLORES;;-23.6867834;-46.7712101;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30998217000101.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2453;2800300002453;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US ANTONIO ALVES ATALAIA;;;M;;;M ;MUNICIPAL;4;2;49037220;RUA FIRMINO FONTES;S/N;ATALAIA;(79)3179-2700;-10.9808805;-37.0535561;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
15709;4106900015709;41;410690;;CLINICA DE FISIOTERAPIA E REABILITACAO SC;CENTRO DE MEDICINA FISICA;;;M;;;M ;MUNICIPAL;4;39;80410220;RUA DESEMBARGADOR CLOTARIO PORTUGAL;41;CENTRO;41-30787573;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;75130179000109.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
12025;3205300012025;32;320530;;LABORATORIO DE ANALISES CLINICAS BARBOSA LTDA ME;LABORATORIO EXAME CENTER;;;M;;;M ;MUNICIPAL;1;39;29015280;PRACA COSTA PEREIRA;168;CENTRO;(27)32231346;-20.3195766239;-40.3359898925;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27349901000140.0;laboratorio@examecenter.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
249491;3515000249491;35;351500;;ESPACO TERRA ASSISTENCIA A SAUDE LTDA;ESPACO MARIAZINHA;;;M;;;M ;MUNICIPAL;4;5;6846035;ESTRADA JOSE MATIAS DE CAMARGO;491;INVERNADA;11-4085-9057;-23.649;-46.852;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10934632000186.0;;2062.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;NAO
8737;3547800008737;35;354780;46522942000130.0;PREFEITURA MUNICIPAL DE SANTO ANDRE;CENTRO MEDICO DE ESPECIALIDADES XAVIER DE TOLEDO;;;M;;;M ;MUNICIPAL;4;4;9010130;RUA XAVIER DE TOLEDO;517;CENTRO;(11) 4479-6800;-23.6617714;-46.5230447;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;SIM
6593518;3304906593518;33;330490;;LABORATORIO DE PATOLOGIA CLINICA GOLONI S S LTDA;LABORATORIO DE PATOLOGIA CLINICA GOLONI S S LTDA;;;M;;;M ;MUNICIPAL;4;39;24710460;RUA YOLANDA SAAD ABUZAID;150;ALCANTARA;2702-2120;-22.827;-43.054;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7299248000144.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
2118610;3127702118610;31;312770;26388330000190.0;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS DE GOV VALADARES;;;D;;;D ;DUPLA;4;69;35020510;RUA RUI BARBOSA;149;CENTRO;(33)32716600;-18.850939478;-41.9489979744;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);26388330000351.0;;1147.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5742242;4322005742242;43;432200;;SERVICO SOCIAL DA INDUSTRIA SESI;SESI ARLANXEO EPDM;;;M;;;M ;MUNICIPAL;4;73;95853000;BR 386 KM419 VIA DE CONTORNO 292;S/N;POLO PETROQUIMICO;51 33478787;-29.9349282748;-51.7040634155;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3775159028771.0;TRIBUTOS@SESIRS.ORG.BR;3077.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5527481;3550705527481;35;355070;;VERA MARCIA CAPOVILLA;VERA MARCIA CAPOVILLA;;;M;;;M ;MUNICIPAL;4;22;11608533;RUA AUTA PINDER;254;CENTRO;12 3892-1098;-23.7988923318;-45.4011726379;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6174825;4315606174825;43;431560;;HARMONISEE ODONTOLOGIA LTDA;HARMONISEE ODONTOLOGIA LTDA;;;M;;;M ;MUNICIPAL;4;22;96200290;BARAO DE COTEGIPE;443;CENTRO;;-32.0370998345;-52.0988049288;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;53702487000110.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
12823;3303300012823;33;330330;5482345000142.0;SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA;SEAP RJ HOSPITAL DE CUST E TRAT PSIQUIATRICO HENRIQUE ROXO;;;E;;;E ;ESTADUAL;3;7;24030230;RUA PROFESSOR HEITOR CARRILHO;S/N;CENTRO;;-22.883;-43.104;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;seaphr@gmail.com;1023.0;0.0;0.0;0.0;0.0;1.0;1.0;;NAO
9598;3549900009598;35;354990;;INSTITUTO DR MARCIO TSUCHIYA FISIOTERAPIA E BEM ESTAR LTDA;IMT FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;12210030;AV MARECHAL FLORIANO PEIXOTO;347;CENTRO;012 39412617;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5239688000180.0;fisioterapiasaogabriel@hotmail.com;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
8082006;3550308082006;35;355030;;EAST CLINIC LTDA;EAST CLINIC;;;M;;;M ;MUNICIPAL;4;36;3314000;R VILELA;652;TATUAPE;;-23.5394091;-46.5665291;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;41271946000250.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
2941;2800300002941;28;280030;;LABORATORIO DE ANALISES CLINICAS BIOMED LTDA;BIOMED;;;M;;;M ;MUNICIPAL;4;39;49075000;BAHIA;966;SIQUEIRA CAMPOS;79 34310981;-10.9127360973;-37.070647318;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13135678000204.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2024500;3513402024500;35;351340;46668596000101.0;PREFEITURA MUNICIPAL DE CRUZEIRO;LABORATORIO MUNICIPAL;;;M;;;M ;MUNICIPAL;4;39;12701370;R JOAQUIM DO PRADO;91;CENTRO;(12)31441417;-22.5729924542;-44.9647021294;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4645294;3112504645294;31;311250;18314617000147.0;FARMACIA;FARMACIA BASICA;;;M;;;M ;MUNICIPAL;4;43;35730000;RUA TENENTE SALVELINO GONCALVES RIBEIRO;410;CENTRO;31-983724988;-19.5466924468;-44.1363436655;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;Farmaciacapimbranco@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7115504;4120907115504;41;412090;;GAWLIK CIA LTDA ME;CLINICA DE PSICOLOGIA CAPSI;;;M;;;M ;MUNICIPAL;4;22;85460000;RUA MARFIM;580;CENTRO;46 3532 1795;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;6308220000244.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
7951;1502400007951;15;150240;5121991000184.0;PREFEITURA MUNICIPAL DE CASTANHAL;USF NAZARE;;;M;;;M ;MUNICIPAL;4;1;68745000;AGROVILA NAZARE;S/N;AGROVILA NAZARE;;-1.2940236397;-47.9270410538;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7811;1502400007811;15;150240;5121991000184.0;PREFEITURA MUNICIPAL DE CASTANHAL;USF MACAPAZINHO;;;M;;;M ;MUNICIPAL;4;2;68745000;AGROVILA MACAPAZINHO;S/N;AGROVILA MACAPAZINHO;;-1.3882184574;-47.9832601547;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3941256;3552803941256;35;355280;;CLINICA MEDICA UCHIDA S C LTDA;CLINICA MEDICA UCHIDA;;;M;;;M ;MUNICIPAL;4;36;6754210;AVENIDA ARMANDO ANDRADE;380;PQ SANTOS DUMONT;011 4771-8494;-23.6069687788;-46.756451333;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;4531329000130.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
412031;4209300412031;42;420930;;SMMA SERVICOS MEDICOS LTDA;SMMA SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;88502030;RUA FREI GABRIEL;187;CENTRO;49 99155-9799;-27.8183762;-50.3293474;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;38201930000186.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9261;3549900009261;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS JARDIM AMERICANO;;;M;;;M ;MUNICIPAL;3;2;12225090;RUA JULIA CURSINO;161;JARDIM AMERICANO;12 39122872;-23.1802;-45.81184;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsamericano@sjc.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3883;2927400003883;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;UBS RAMIRO DE AZEVEDO;;;M;;;M ;MUNICIPAL;4;2;40040280;PRACA D PEDRO II CAMPO DA POLVORA;08;NAZARE;(71) 3202-0600;-12.9790965394;-38.5084667802;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsramirodeazevedo@salvador.ba.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
469;2931350000469;29;293135;;AMORSAUDE ESPECIALIDADES MEDICAS E ODONTOLOGICAS LTDA;AMORSAUDE;;;M;;;M ;MUNICIPAL;4;36;45992000;PRESIDENTE GETULIO VARGAS;3777;SAO LOURENCO;27 33713209;-17.5378029617;-39.7419476509;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;35369371000120.0;simone@giuriatocontabilidade.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
13161;4100400013161;41;410040;76105659000174.0;PREFEITURA MUNICIPAL DE ALMIRANTE TAMANDARE;U S JARDIM ROMA;;;M;;;M ;MUNICIPAL;4;2;83504040;R ARAUCARIA;39;JARDIM ROMA;(41) 3698-0010;-25.326212;-49.273297;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;coordenacao.us.roma@tamandare.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7599587;2304407599587;23;230440;;CLINICA DA SAUDE FEMININA INTEGRADA AIRELI ME;SAFEMI;;;M;;;M ;MUNICIPAL;4;36;60813730;RUA CORONEL ALUISIO BORBA;300;ENG LUCIANO CAVALCA;32721334;-3.778165;-38.492608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;21025167000187.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
7115326;1506137115326;15;150613;;HOSPITAL PORTELA LTDA;CLINICA PORTELA;;;M;;;M ;MUNICIPAL;4;4;68552206;RUA PIONEIRO BESSA;337;JARDIM UMUARAMA;3491-0232;-8.0327231;-50.0312914;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11382065000165.0;hospitalportela@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2749394;3554102749394;35;355410;45176005000108.0;PREFEITURA MUNICIPAL DE TAUBATE;CENTRO MUNICIPAL DE ESPECIALIDADES MEDICAS TAUBATE;;;M;;;M ;MUNICIPAL;4;4;12030190;RUA BENEDITO CURSINO DOS SANTOS;220;JARDIM DAS NACOES;12 3635-2300;-23.0307601237;-45.567970608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;pmt.policlinica@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
990434;3113200990434;31;311320;;GLAUCIA MARIA DE ARAUJO CARVALHO OLIVEIRA;PRO CURATIVOS;;;M;;;M ;MUNICIPAL;4;22;36284097;RUA COLETOR CLOVIS TEIXEIRA DE CARVALHO;375;ROSARIO;;-20.9521017855;-43.8033056259;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
8475482;3506008475482;35;350600;;RPGG CLINICA MEDICA LTDA;CAPELLI RESTAURACAO CAPILAR TRICOLOGIA E SAUDE;;;M;;;M ;MUNICIPAL;4;22;17018000;AVENIDA GETULIO VARGAS;2225;JARDIM EUROPA;14 34177730;-22.3516932232;-49.0506398678;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;44252230000113.0;rodrigoredondo@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5150272;3548505150272;35;354850;;MARIA TERESA FRUCTUOSO AMADO VAZ PEDRO;MARIA TERESA FRUCTUOSO AMADO VAZ PEDRO;;;M;;;M ;MUNICIPAL;4;22;11040001;AVENIDA ALMIRANTE COCHRANE;194;APARECIDA;13-32383406;-23.9699993176;-46.3078451157;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;mtfaup@uol.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2739;2800300002739;28;280030;;LABORATORIO CLINICO DE SERGIPE LTDA;LABOHEF;;;M;;;M ;MUNICIPAL;4;36;49010380;RUA SAO CRISTOVAO;27;CENTRO;79 32143206;-10.9102715539;-37.048206018;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13075262000167.0;marcioportofh@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
5603692;3302605603692;33;330260;;LAURA MONACO;DRA LAURA MONACO ODONTOLOGIA E HARMONIZACAO FACIAL;;;M;;;M ;MUNICIPAL;4;22;23860000;ESTRADA RJ 14;S/N;ITACURUCA;(21) 995324699;-22.9218572;-43.9058868;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dentista.lauramonaco@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
10057;5002700010057;50;500270;3501509000106.0;MUNICIPIO DE CAMPO GRANDE;SESAU UPA UNIVERSITARIO APARECIDA GONCALVES SARAIVA;;;M;;;M ;MUNICIPAL;4;73;79063500;AVENIDA GUAICURUS;3757;UNIVERSITARIO;67-2020-1835;-20.525343;-54.598395;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;upa.universitario@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8648;3547800008648;35;354780;46522942000130.0;PREFEITURA MUNICIPAL DE SANTO ANDRE;UBS VILA HUMAITA;;;M;;;M ;MUNICIPAL;4;2;9121250;RUA FERNANDO DE MASCARENHAS;191;VILA HUMAITA;(11) 4422-4814;-23.6729902;-46.5019869;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
11770;3205300011770;32;320530;32479123000143.0;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;INSTITUTO DE ODONTOLOGIA IOUFES;;;E;;;E ;ESTADUAL;1;36;29042715;AV MARECHAL CAMPOS;1355;SANTOS DUMONT;33357234;-20.299942;-40.3204231;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ioufes@bol.com.br;1104.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
828289;3304550828289;33;330455;;ODONTO IMAGEM DE CAMPO GRANDE LTDA;ODONTO IMAGEM DE CAMPO GRANDE;;;M;;;M ;MUNICIPAL;4;22;23050360;RUA CORONEL AGOSTINHO;76;CAMPO GRANDE;21 2415 2971;-22.9024832;-43.5589843;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36095217000170.0;radiologia120@gmail.com;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
961515;3118600961515;31;311860;;CLINICA ODONTOLOGICA INCONFIDENTES LTDA;ODONTO EXCELLENCE;;;M;;;M ;MUNICIPAL;4;22;32260340;FREI HENRIQUE SOARES;225;INCONFIDENTES;31 32128825;-19.956008;-44.0381733;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;30790771000190.0;sercoljr@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
10790;5300100010790;53;530010;394700000108.0;UNIDADE BASICA DE SAUDE N 1 SAO SEBASTIAO;UBS 1 SAO SEBASTIAO;;;E;;;E ;ESTADUAL;3;2;71691047;CENTRO DE MULTIPLAS ATIVIDADES CONJ 10;10;SAO SEBASTIAO;(61)33351503;-15.9024386242;-47.7726182342;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;gsap1ssb.leste@gmail.com;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6467;2927400006467;29;292740;;ORTO CLINICA DE ORTOPEDIA REABILITACAO E TRAUMATOLOGIA LTD;ORTO LIBERDADE;;;M;;;M ;MUNICIPAL;4;36;40375016;RUA ESTRADA DA LIBERDADE;130;LIBERDADE;(71) 3017-8523/8503;;;1.0;ATENDIMENTO SOMENTE PELA MANHA;14688576000289.0;ortoclinicaltda@ig.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
16543;4106900016543;41;410690;;EKISREY UNIDADE DE DIAGNOSTICO LTDA;EKISREY SERV DE TOMOG COMPUT;;;M;;;M ;MUNICIPAL;4;39;80810120;RUA PROFESSORA ROSA SAPORSKI;229;MERCES;(41)3359292;-25.4242112;-49.2908575;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;77170348000151.0;ligatomo@uol.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
5733588;3554005733588;35;355400;;CAMILA DE CAMARGO BARROS;CAMILA DE CAMARGO BARROS;;;M;;;M ;MUNICIPAL;4;22;18271060;CAPITAO LISBOA;715;CENTRO;991121514;-23.3470432027;-47.8476047516;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;sd_camilabarros@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
