CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
9319018;2500709319018;25;250070;;LABORATORIO DE ANALISES CLINICAS DR IVAN CAVALCANTE LTDA M;LABORATORIO DE ANALISES CLINICAS DR IVAN CAVALCANTE;;;M;;;M ;MUNICIPAL;4;39;58910000;TABELIAO JOSE CANDIDO DANTAS;98;CENTRO;83 35314484;-6.728903666;-38.4488654137;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24291858000382.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1775;2611600001775;26;261160;;SERVICO DE ANALISES CLINICAS LTDA;SAC;;;M;;;M ;MUNICIPAL;4;36;50770310;RUA 5 DE NOVEMBRO;171;AFOGADOS;(81)3422-4356;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11527462000188.0;juliopeixolo@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
1236;2611600001236;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 152 CS INA ROSA BORGES;;;M;;;M ;MUNICIPAL;4;2;52081170;RUA SENADOR MILTON CAMPOS;S/N;VASCO DA GAMA;(81) 3355-4408/4409;-8.0152924;-34.9220422;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
795;2611600000795;26;261160;;CLINICA OFTALMOLOGICA DE PERNAMBUCO;CLINOPE;;;M;;;M ;MUNICIPAL;4;36;50060140;AV MANOEL BORBA;237;BOA VISTA;(81)32024890/4860;-8.0609812;-34.8878511398;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;35315993000337.0;felipegw@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1317;2611600001317;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 120 CS MARIO MONTEIRO MELO;;;M;;;M ;MUNICIPAL;4;2;52090003;RUA NOVA DESCOBERTA;99;NOVA DESCOBERTA;(81) 33554385;-8.0011125;-34.9235438;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
35106;3304550035106;33;330455;;LUCAI SABA CLINICA ODONTOLOGICA EIRELI;CLINICA ODONTOLOGICA DRA LUCIA SABA;;;M;;;M ;MUNICIPAL;4;22;21831336;RUA NELSON DA FONSECA;11;SENADOR CAMARA;27715000;-22.893519;-43.486121;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;28573588000191.0;lucia.saba14@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5564506;3304555564506;33;330455;;ECCENTRIC SPORTS SCIENCE LTDA;ECCENTRIC SPORTS SCIENCE;;;M;;;M ;MUNICIPAL;4;22;22640904;AV DAS AMERICAS;500;BARRA DA TIJUCA;;-23.004412;-43.318356;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;57934113000181.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7389272;2312307389272;23;231230;7778129000174.0;PREF M SAO BENEDITO;UNIDADE DE PRONTO ATENDIMENTO DE SAO BENEDITO;;;M;;;M ;MUNICIPAL;4;73;62370000;AVENIDA TABAJARA;S/N;CORRENTE;(88) 36262717;-4.0341762;-40.8631743;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;amandasaguiar3@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;1.0;;SIM
8473986;5211508473986;52;521150;;AKEMI CIRURGIA VASCULAR LTDA;AKEMI CIRURGIA VASCULAR;;;M;;;M ;MUNICIPAL;4;22;75516220;PCA SAO SEBASTIAO;210;CENTRO;34 91897134;-18.4211910569;-49.2200160027;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48476834000102.0;MARIANAAKEMI@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9182195;1502159182195;15;150215;1613321000124.0;MUNICIPIO DE CANAA DOS CARAJAS;ACADEMIA DA SAUDE NOVO HORIZONTE;;;M;;;M ;MUNICIPAL;4;74;68356193;AV IPANEMA;S/N;NOVO HORIZONTE;;-6.5456578534;-49.8556780815;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;;;;;1.0;0.0;;NAO
7078625;2108407078625;21;210840;41611856000180.0;PREFEITURA MUNICIPAL DE PERI MIRIM;UNIDADE BASICA DE SAUDE SIBELE PENHA;;;M;;;M ;MUNICIPAL;4;2;65245000;POVOADO JUSSARAL;S/N;ZONA RURAL;9882874183;-2.568699;-44.831709;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;money.chrystian@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1309;2611600001309;26;261160;;SERVICO DE RADIOLOGIA HOSPITALAR LTDA;CLIMAPE;;;M;;;M ;MUNICIPAL;4;39;50070000;RUA DAS NIFAS;120;BOA VISTA;(81)3222-3745;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11284304000144.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
111112;2709100111112;27;270910;;ASSOCIACAO PESTALOZZI DE TAQUARANA AL;PESTALOZZI DE TAQUARANA;;;M;;;M ;MUNICIPAL;4;36;57640000;AV SENADOR RUI PALMEIRA;52;CENTRO;;-9.6436602;-36.4963998;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;8048780000151.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
140;2602900000140;26;260290;11294402000162.0;PEFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF JUSSARAL;;;M;;;M ;MUNICIPAL;4;2;54505560;ESTRADA DA VITORIA;S/N;JUSSARAL;(81)33023022;-8.2173613354;-35.2296342409;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8421161;3304558421161;33;330455;;SIMILIA SAUDE INTEGRADA LTDA;SIMILIA SAUDE INTEGRADA;;;M;;;M ;MUNICIPAL;4;22;20765959;AVENIDA PASTOR MARTIN LUTHER KING JR;126;DEL CASTILHO;(21)2000-1020;-22.8788615923;-43.2694339746;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;66310156000187.0;contato@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1198;2611600001198;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 113 USF DR ARISTARCHO DOURADO DE AZEVEDO;;;M;;;M ;MUNICIPAL;4;2;51250370;RUA BAHIA;29;JORDAO BAIXO;(81) 33554381;-8.1330309;-34.9364028;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;distsanitario6@recife.pe.gov.b;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1449;2611600001449;26;261160;;DAVITA SERVICOS DE NEFROLOGIA TEJIPIO LTDA;DAVITA;;;E;;;E ;ESTADUAL;4;36;50920592;APRIGIO GUIMARAES;61;TEJIPIO;21 39527900;-8.0876819951;-34.956972599;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;41061292000150.0;JURIDICODAVITA@DAVITA.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
418;2611600000418;26;261160;10572048000128.0;SECRETARIA DE SAUDE;HOSPITAL AGAMENON MAGALHAES;;;E;;;E ;ESTADUAL;5;5;52051380;ESTRADA DO ARRAIAL;2723;CASA AMARELA;(81)31841601;-8.030155;-34.9070110917;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10572048000390.0;claudia.miranda@saude.pe.gov.br;1023.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
1600;2611600001600;26;261160;;SERVICO DE DIAGNOSTICO NEUROLOGICO DE PERNAMBUCO;CENTRO DIAGNOSTICO NEUROLOGICO DE PERNAMBUCO;;;M;;;M ;MUNICIPAL;4;39;50070540;RUA CAPITAO JOSE DA LUZ;137;ILHA DO LEITE;(81)32214646;-8.06691526;-34.892639;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;24133472000180.0;sdn@cyb.com.br;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3588084;3106203588084;31;310620;;SAMARA NUNES OLIVEIRA E SILVA;SAMARA NUNES OLIVEIRA E SILVA;;;M;;;M ;MUNICIPAL;4;22;31130122;AVENIDA PRESIDENTE ANTONIO CARLOS;1694;CACHOEIRINHA;3223-9661;-19.8963146662;-43.9474577442;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;samaranunes@terra.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1716;2611600001716;26;261160;;CLINICA DE FISIOTERAPIA DO RECIFE LTDA;CLINICA DE FISIOTERAPIA DO RECIFE;;;M;;;M ;MUNICIPAL;4;36;50100150;RUA DO SOSSEGO;576;SANTO AMARO;3028-4694-987887913;-8.0536083;-34.8833497349;1.0;ATENDIMENTO SOMENTE PELA MANHA;11139573000117.0;clifire2011@hotmail.com / egbezerra18@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7603398;2408007603398;24;240800;;FLAVIO ANTONIO LIMEIRA ME;CLINICA DE ULTRASSONOGRAFIA DR FLAVIO LIMEIRA;;;M;;;M ;MUNICIPAL;4;36;59611010;RUA PEDRO VELHO;320;SANTO ANTONIO;84 9 8706-1916;-5.1726266568;-37.3381304741;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11264279000137.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1872;2611600001872;26;261160;;INSTITUTO DE FISIOTERAPIA DUARTE COELHO;CLINICA LUIZ BORGES;;;M;;;M ;MUNICIPAL;4;36;52010075;AV GOV AGAMENON MAGALHAES;4760;PAISSANDU;81 30366095;-8.06841624;-34.9828941;1.0;ATENDIMENTO SOMENTE PELA MANHA;10968311000100.0;ifdcborges@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1139;2611600001139;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 166 POLICLINICA CENTRO;;;M;;;M ;MUNICIPAL;4;4;50010070;RUA 1 DE MARCO;90;SANTO ANTONIO;(81) 33556703/6375;-8.062654;-34.8654;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;p.centro@bool.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
951536;2306400951536;23;230640;;DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S A;DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S A;;;M;;;M ;MUNICIPAL;4;22;62500001;RUA DA UNIVERSIDADE;406;MADALENA;36315850;-3.490775;-39.568036;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;1287588000250.0;;2054.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
94;2602900000094;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;MATERNIDADE PADRE GERALDO LEITE BASTOS;;;M;;;M ;MUNICIPAL;4;7;54510000;BR 101 SUL KM 23;S/N;PONTE DOS CARVALHOS;(81)35221626;-8.2323599474;-34.9772099903;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
996378;3106200996378;31;310620;;MARIO LUCIO MENDES ORTOPEDIA E TRAUMATOLOGIA LTDA;MARIO LUCIO MENDES ORTOPEDIA E TRAUMATOLOGIA;;;M;;;M ;MUNICIPAL;4;60;31155720;R PROFESSOR BENITO DO CARMO;100;PALMARES;(31)3911-6661;-19.871045;-43.931183;;;36027516000177.0;AYALAEMENDES@GMAIL.COM;2062.0;;;;;0.0;0.0;;NAO
960373;2307650960373;23;230765;;PAULO EDELSON DE SOUZA COSTA;ORTHOMEDIC;;;M;;;M ;MUNICIPAL;4;22;61900225;CARLOS JEREISSATI;852;JEREISSATI I;68 99654845;-3.8768215401;-38.6254620552;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;40074094000168.0;laccontabilidade@gmail.com;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2100;2611600002100;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 187 USF ILHA DE DEUS;;;M;;;M ;MUNICIPAL;4;2;51150192;RUA SAO JOSE;S/N;IMBIRIBEIRA;(81) 3355-6936;-8.1141136;-34.962268;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;distsantario6@recife.pe.gov.b;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9991123;3552509991123;35;355250;;MARCELA ATINA FOURMOUZIS ESTEVES;MF LIFE MARCELA ATINA FOURMOUZIS ESTEVES;;;M;;;M ;MUNICIPAL;4;22;8674011;RUA BENJAMIN CONSTANT;1439;CENTRO;1128913129;-23.5463827253;-46.3140249252;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1651;2611600001651;26;261160;;LABORATORIO FERNANDO TRAVASSOS SS LTDA;LABORATORIO FERNANDO TRAVASSOS;;;E;;;E ;ESTADUAL;4;39;50070160;AV AGAMENON MAGALHAES;4475;BOA VISTA;(81)21257554;-8.63929;-34.896898;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10571107000143.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
706922;4115200706922;41;411520;;ODONTOCOB CLINICAS ODONTOLOGICAS DO BRASIL LTDA;ODONTOCOB;;;M;;;M ;MUNICIPAL;4;36;87013230;XV DE NOVEMBRO;255;ZONA 01;44 32227539;-23.4241368905;-51.9349721074;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5697419000168.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
965;2611600000965;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 177 USF CHICO MENDES;;;M;;;M ;MUNICIPAL;4;2;50875250;RUA DO CAMPO;29;AREIAS;(81) 32322538;-8.1235427;-34.9539793;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
249319;4202400249319;42;420240;;DR CURATIVO CENTRO DE TRATAMENTO DE FERIDAS LTDA;DR CURATIVO;;;M;;;M ;MUNICIPAL;4;36;89010207;SETE DE SETEMBRO;1433;CENTRO;(47) 30355893;-26.918606943;-49.0700778365;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;37320121000120.0;drcurativos@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
396;2611600000396;26;261160;24134488000108.0;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES HC UFPE;HOSPITAL DAS CLINICAS;;;E;;;E ;ESTADUAL;5;5;50740900;AV PROFESSOR MORAES REGO;1235;CIDADE UNIVERSITARIA;(81)21263633;-8.0475018039;-34.9461364746;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);15126437001620.0;;2011.0;1.0;1.0;0.0;1.0;1.0;1.0;;SIM
7582528;3550307582528;35;355030;;MONICA ALVES PLACIDO;CONS ODONTO MONICA ALVES PLACIDO;;;M;;;M ;MUNICIPAL;4;22;5077130;RUA ALBION;229;LAPA;1139860757;-23.5237046;-46.7066778;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dramonicadentista@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3869695;2915803869695;29;291580;13743760000130.0;MUNICIPIO DE ITAMBE;CENTRO MUNICIPAL DE FISIOTERAPIA DR ALTERIVES MACIEL;;;D;;;D ;DUPLA;4;36;45140081;RUA JOAO RIBEIRO;S/N;CENTRO;(77)4321682;-15.243727;-40.621287;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude.itambe@hotmail.com;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
507;2611600000507;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 160 POLICLINICA GOUVEIA DE BARROS;;;M;;;M ;MUNICIPAL;4;4;50770100;PRACA DA PAZ;S/N;AFOGADOS;3355-1522/1527/1541;-8.0807531;-34.9063223;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;p.gouveia.barros@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9666400;4209009666400;42;420900;;CACHOEIRA CONSULTORIO MEDICO EIRELI;CACHOEIRA CONSULTORIO MEDICO EIRELI;;;M;;;M ;MUNICIPAL;4;22;89600000;RUA FREI EDGAR;138;CENTRO;4939600570;-27.176010999;-51.5058588982;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30093890000194.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
310;2602900000310;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF ALTO DA IGREJA;;;M;;;M ;MUNICIPAL;4;2;54505560;RUA SALOMAO LUIZ SOARES;16;PONTE DOS CARVALHOS;(81)35222722;-8.2399671363;-34.9811452859;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5353629;2104805353629;21;210480;6377063000148.0;MUNICIPIO DE GRAJAU;UBS ALODI CAMARA LEDA MANGUEIRA;;;M;;;M ;MUNICIPAL;4;2;65940000;RUA LEAO FIGUEREDO;S/N;RODOVIARIO;;-5.451245;-46.651248;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;smsgrajau@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8394997;3306308394997;33;330630;;LUIS AUGUSTO DE CARVALHO RIBEIRO;LUIS AUGUSTO DE CARVALHO RIBEIRO;;;M;;;M ;MUNICIPAL;4;22;27213170;RUA SIMAO DA CUNHA GAGO;120;ATERRADO;24999124648;-22.506035;-44.089593;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;luisaugustoribeiroodonto@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1805;2611600001805;26;261160;;CLINICA RADIOLOGICA WALTER BRAGA LTDA;CLINICA RADIOLOGICA WALTER BRAGA LTDA;;;M;;;M ;MUNICIPAL;4;39;50610190;RUA BARTOLOMEU DE GUSMAO;090;MADALENA;(81) 3231-6882;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11545266000136.0;MARIVALDO BRAZ@OI.COM.BR;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;SIM
676055;4316900676055;43;431690;;HEYDER CABRAL LIRA JUNIOR;CONSULTORIO MEDICO HEYDER CABRAL LIRA JUNIOR;;;M;;;M ;MUNICIPAL;4;22;97015513;AV PRESIDENTE VARGAS;2355;N SRA DE FATIMA;;-29.6921172;-53.807734;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9852956;3548909852956;35;354890;;BKJ FISIOTERAPEUTAS LTDA;BKJ FISIOTERAPEUTAS;;;M;;;M ;MUNICIPAL;4;22;13562390;RUA ALBERTO LANZONI;659;SANTA FELICIA;;-22.0147585164;-47.8969359398;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33770648000104.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1414;2611600001414;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 117 USF MAIS GASPAR REGUEIRA COSTA;;;M;;;M ;MUNICIPAL;4;2;50900110;RUA PADRE DIOGO RODRIGUES;144;BARRO;(81) 33554404;-8.0888796;-34.9379383;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3272931;3550303272931;35;355030;;O D E SERVICOS MEDICOS LTDA EPP;O D E SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;1413000;RUA AUGUSTA;1977;CERQUEIRA CESAR;3064 1520;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;60522133000230.0;lilianestefandermatologia@ig.com.br;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
3871630;3303503871630;33;330350;;MARCIA DANTAS DA SILVA LIMA;MARCIA DANTAS DA SILVA LIMA;;;M;;;M ;MUNICIPAL;4;22;26220300;RUA GOVERNADOR PORTELA;1200;CENTRO;21-2767-0039;-22.7600486376;-43.4465872473;1.0;ATENDIMENTO SOMENTE PELA MANHA;;mdantaslima@uol.com.br;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
485;2611600000485;26;261160;;FUNDACAO ALTINO VENTURA;FUNDACAO ALTINO VENTURA;;;D;;;D ;DUPLA;3;7;50731490;AV MAURICIO DE NASSAU;2075;IPUTINGA;81 33024300;-8.05888;-34.8897081614;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10667814000138.0;;3069.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
6042120;4104206042120;41;410420;;LABORAN ANALISES CLINICAS LTDA EPP;LABORAN ANALISES CLINICAS POSTO DE COLETA CAMPO LARGO;;;M;;;M ;MUNICIPAL;4;39;83601150;OSWALDO CRUZ;1521;CENTRO;(041)30587676;-25.4605884758;-49.5301185039;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;76652122001953.0;laboran@laboran.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
671;2611600000671;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 153 POLICLINICA E MATERNIDADE ARNALDO MARQUES;;;M;;;M ;MUNICIPAL;4;5;51230000;AV DOIS RIOS;S/N;IBURA;33551815/1815/1820;-8.109099;-34.9354;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;pemarnaldomarques@yahoo.com.br;1244.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
2062;2611600002062;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 172 USF MAIS TRES CARNEIROS ALTO PROFESSOR JORGE LOBO;;;M;;;M ;MUNICIPAL;4;2;51330240;RUA IBITIARA;154;COHAB;(81) 33556689;-8.1253569;-34.958219;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5983282;4319405983282;43;431940;;JOSIANE SKREBSKY CLERICI;CONSULTORIO MEDICO JOSIANE SKREBSKY CLERICI;;;M;;;M ;MUNICIPAL;4;22;97400000;RUA SILVA JARDIM;877;CENTRO;(55) 3276.1662;-29.619318448;-54.1789269447;2.0;ATENDIMENTO SOMENTE A TARDE;;josia@terra.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5656540;4209105656540;42;420910;;ACAO SOCIAL DE JOINVILLE;ACAO SOCIAL DE JOINVILLE;;;M;;;M ;MUNICIPAL;4;39;89201020;AVENIDA CEL PROCOPIO GOMES;219;BUCAREIN;(47) 34226204;-26.3166562;-48.8404847;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;84717925000148.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1082;2611600001082;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 104 USF PROFESSOR SEBASTIAO IVO RABELO;;;M;;;M ;MUNICIPAL;4;2;51290040;AV CAMPINA GRANDE;S/N;COHAB;(81) 33554444/4445;-8.1196345;-34.947237;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;distsanitario6@recife.pe.gov.b;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1732;2611600001732;26;261160;;INSTITUTO DE REABILITACAO INTEGRADA LTDA;INSTITUTO DE REABILITACAO INTEGRADA LTDA;;;M;;;M ;MUNICIPAL;4;36;50050540;AV VISCONDE DE SUASSUNA;372;SANTO AMARO;30483887;-8.0531489;-34.8850859445;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10958643000104.0;irinfantil@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7254989;4320407254989;43;432040;;GERSON JAMIN MATTOS SERVICOS EM SAUDE LTDA ME;GERSON JAMIN MATTOS SERVICOS EM SAUDE LTDA;;;M;;;M ;MUNICIPAL;4;22;99250000;RUA DAS FLORES;100;CENTRO;;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;17531745000180.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
175;2602900000175;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF SUAPE;;;M;;;M ;MUNICIPAL;4;2;54505970;RUA JOSE MIGUEL DE SANTANA;14;SUAPE;(81)35127000;-8.3542305852;-34.9551067778;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1511;2611600001511;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 184 USF VILA UNIAO;;;M;;;M ;MUNICIPAL;4;2;50680280;RUA NOVA ALIANCA;S/N;IPUTINGA;(81) 33554716;-8.0305654;-34.9333551;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9611746;3300809611746;33;330080;;FERNANDA FAUSTINO RIBEIRO;FERNANDA FAUSTINO RIBEIRO;;;M;;;M ;MUNICIPAL;4;22;28680080;MANOEL DELFIM SARMENTO;185;CENTRO;;-22.4710622304;-42.6588177681;2.0;ATENDIMENTO SOMENTE A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
